titulo,link,data_publicacao,fonte,sim_tecnologia,sim_grupo,sim_impacto,relevante_semantico
"Racismo velado? Além de envelhecer, FaceApp embranquece rostos negros",https://vermelho.org.br/2019/08/04/racismo-velado-alem-de-envelhecer-faceapp-embranquece-rostos-negros/,74 meses atrás,Vermelho,0.6737648,0.7064254,0.6066948,True
Combate a racismo exige reconhecimento de privilégios da branquitude,https://www1.folha.uol.com.br/ilustrissima/2019/12/combate-a-racismo-exige-reconhecimento-de-privilegios-da-branquitude.shtml,69 meses atrás,UOL,0.23844095,0.62938607,0.75270724,True
"Além de envelhecer, FaceApp embranquece rostos negros","https://www.estadao.com.br/infograficos/link,alem-de-envelhecer-faceapp-embranquece-rostos-negros,1018384",74 meses atrás,Estadão,0.7216171,0.6625914,0.3590376,True
PretaLab: Mulheres negras na tecnologia,https://projetocolabora.com.br/ods5/pretalab-mulheres-negras-na-tecnologia/,73 meses atrás,#Colabora - Jornalismo Sustentável,0.2823655,0.646454,0.5088706,True
Reino Unido usa reconhecimento facial ‘racista’ em passaportes,https://olhardigital.com.br/2019/10/10/noticias/reino-unido-usa-reconhecimento-facial-racista-em-passaportes/,71 meses atrás,Olhar Digital,0.55976665,0.45028338,0.53291035,True
Artigo | Políticas de comunicação e racismo 18 anos após Declaração de Durban,https://www.brasildefato.com.br/2019/12/10/artigo-or-politicas-de-comunicacao-e-racismo-18-anos-apos-declaracao-de-durban/,69 meses atrás,Brasil de Fato,0.2313771,0.5273094,0.61244625,True
"O reconhecimento facial é racista? Uma questão para IBM, Microsoft e Amazon",https://neofeed.com.br/inovacao/o-reconhecimento-facial-e-racista-uma-questao-para-ibm-microsoft-e-amazon/,63 meses atrás,NeoFeed,0.7197056,0.50104624,0.57063985,True
"Universidade Federal de Minas Gerais - Racismo nas redes sociais é tema de entrevista no programa Expresso 104,5",https://ufmg.br/comunicacao/noticias/racismo-nas-redes-sociais-e-tema-de-entrevista-no-programa-expresso-104-5,60 meses atrás,UFMG - Universidade Federal de Minas Gerais,0.27256948,0.5192901,0.5994363,True
ONU: algoritmos racistas aumentam discriminação racial por serviços de segurança,https://oglobo.globo.com/celina/onu-algoritmos-racistas-aumentam-discriminacao-racial-por-servicos-de-seguranca-24768880,58 meses atrás,O Globo,0.25775042,0.5174431,0.71069276,True
Por que tantos negros são alvo de prisão injusta com base em reconhecimentos,https://ponte.org/por-que-tantos-negros-sao-alvo-de-prisao-injusta-com-base-em-reconhecimentos/,60 meses atrás,Ponte Jornalismo,0.25214309,0.66623986,0.59272647,True
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL,0.6081041,0.55847853,0.46791276,True
"'Algoritmos têm responsabilidade pela violência contra mulheres e pessoas negras', diz pesquisadora da UCLA",https://oglobo.globo.com/celina/algoritmos-tem-responsabilidade-pela-violencia-contra-mulheres-pessoas-negras-diz-pesquisadora-da-ucla-1-24544698,62 meses atrás,O Globo,0.12482114,0.5577214,0.5282264,True
Homem negro é preso injustamente por causa de reconhecimento facial defeituoso,https://www.estadao.com.br/link/homem-negro-e-preso-injustamente-por-causa-de-reconhecimento-facial-defeituoso/,63 meses atrás,Estadão,0.54023695,0.56354165,0.4733256,True
Qual o impacto da tecnologia de reconhecimento facial na população negra?,https://jornal.usp.br/ciencias/qual-o-impacto-da-tecnologia-de-reconhecimento-facial-na-populacao-negra/,53 meses atrás,Jornal da USP,0.731563,0.6059866,0.43163577,True
Reconhecimento facial e a insegurança das pessoas negras,https://almapreta.com.br/sessao/quilombo/reconhecimento-facial-e-a-inseguranca-das-pessoas-negras/,48 meses atrás,Alma Preta Jornalismo,0.6484334,0.729018,0.58364874,True
Empresa brasileira promete 99% de precisão no reconhecimento facial de negros,https://olhardigital.com.br/2021/04/23/seguranca/empresa-brasileira-promete-99-de-precisao-no-reconhecimento-facial-de-negros/,53 meses atrás,Olhar Digital,0.55061173,0.53924716,0.323758,True
Guterres: “mal pernicioso” do racismo está difundido em todas as sociedades,https://brasil.un.org/pt-br/122950-guterres-%E2%80%9Cmal-pernicioso%E2%80%9D-do-racismo-est%C3%A1-difundido-em-todas-sociedades,54 meses atrás,As Nações Unidas no Brasil,0.2580891,0.7160313,0.78840744,True
O algoritmo e racismo nosso de cada dia,https://piaui.folha.uol.com.br/o-algoritmo-e-racismo-nosso-de-cada-dia/,57 meses atrás,Revista Piauí,0.57356226,0.45421392,0.60719687,True
Cufa fez cadastramento facial de pessoas em favelas; tecnologia pode promover racismo,https://www.brasildefato.com.br/2021/04/26/cufa-fez-cadastramento-facial-de-pessoas-em-favelas-tecnologia-pode-promover-racismo/,53 meses atrás,Brasil de Fato,0.5683879,0.5556598,0.5897171,True
Elas no Comando debate o racismo algorítmico,https://al.se.leg.br/elas-no-comando-debate-o-racismo-algoritmico/,50 meses atrás,Assembleia Legislativa de Sergipe,0.44422504,0.5237075,0.6731975,True
Nina da Hora: Reconhecimento facial na segurança pública tem viés racista e deve ser banido,https://blogs.oglobo.globo.com/malu-gaspar/post/nina-da-hora-reconhecimento-facial-na-seguranca-publica-tem-vies-racista-e-deve-ser-banido.html,48 meses atrás,Globo,0.56133425,0.468229,0.5856236,True
Tecnologia do reconhecimento facial na segurança pública pode aprofundar racismo e misoginia,https://jornal.usp.br/atualidades/tecnologia-do-reconhecimento-facial-na-seguranca-publica-pode-aprofundar-racismo-e-misoginia/,48 meses atrás,Jornal da USP,0.6238739,0.45035365,0.5254141,True
Racismo algorítmico: a inteligência artificial a serviço da discriminação,https://www.correiobraziliense.com.br/opiniao/2021/01/4902182-racismo-algoritmico-a-inteligencia-artificial-a-servico-da-discriminacao.html,56 meses atrás,Correio Braziliense,0.5878271,0.43760666,0.6492523,True
Os Avanços Tecnológicos e o Racismo Algorítmico,https://averdade.org.br/2021/12/os-avancos-tecnologicos-e-o-racismo-algoritmico/,45 meses atrás,Jornal A Verdade,0.49733877,0.507728,0.67112935,True
"Policial sobre caso de racismo em banco no DF: ""Preconceito velado""",https://www.metropoles.com/distrito-federal/policial-sobre-caso-de-racismo-em-banco-no-df-preconceito-velado,46 meses atrás,Metrópoles,0.27116436,0.5281295,0.6117589,True
Dia da Mulher Negra: 5 histórias sobre reconhecimento de negritude,http://nosmulheresdaperiferia.com.br/dia-da-mulher-negra-5-historias-de-mulheres-perifericas-que-reconheceram-sua-negritude/,48 meses atrás,nosmulheresdaperiferia.com.br,0.33694616,0.6820985,0.53745687,True
"Reconhecimento facial aprofunda racismo estrutural, dizem pesquisadoras",https://cnte.org.br/noticias/reconhecimento-facial-aprofunda-racismo-estrutural-dizem-pesquisadoras-392f,33 meses atrás,CNTE-CUT,0.68918544,0.575423,0.65813124,True
Reconhecimento Facial: Entenda o impacto da Inteligência Artificial na vida da população negra,https://exame.com/esg/reconhecimento-facial-entenda-o-impacto-da-inteligencia-artificial-na-vida-da-populacao-negra/,36 meses atrás,Exame,0.7005348,0.5520756,0.4354558,True
Racismo algorítmico: Tecnologias de reconhecimento facial se tornam um pesadelo para pessoas negras,https://www.moneytimes.com.br/racismo-algoritmico-tecnologias-de-reconhecimento-facial-se-tornam-um-pesadelo-para-pessoas-negras/,44 meses atrás,Money Times,0.66257596,0.61359805,0.60707664,True
80% das prisões errôneas por reconhecimento facial no RJ são de negros,https://agenciabrasil.ebc.com.br/radioagencia-nacional/justica/audio/2022-01/80-das-prisoes-erroneas-por-reconhecimento-facial-no-rj-sao-de-negros,44 meses atrás,Agência Brasil,0.42064932,0.5957611,0.55624425,True
Câmeras com reconhecimento facial no Recife podem agravar racismo e ameaçar direitos,https://www.brasildefato.com.br/2022/03/21/cameras-com-reconhecimento-facial-no-recife-podem-agravar-racismo-e-ameacar-direitos/,42 meses atrás,Brasil de Fato,0.5714905,0.49490315,0.514346,True
(PDF) Racismo algorítmico: inteligência artificial e discriminação nas redes digitais,https://www.researchgate.net/publication/358278108_Racismo_algoritmico_inteligencia_artificial_e_discriminacao_nas_redes_digitais,44 meses atrás,ResearchGate,0.5564277,0.37348968,0.5509242,True
"Entenda o racismo algorítmico, que também atinge negros fora das redes",https://www1.folha.uol.com.br/tec/2022/10/entenda-o-racismo-algoritmico-que-tambem-atinge-negros-fora-das-redes.shtml,35 meses atrás,Folha de S.Paulo,0.3534037,0.6125432,0.7088922,True
"Favelas precisam de justiça racial, não de reconhecimento facial",https://diplomatique.org.br/favelas-precisam-de-justica-racial-nao-de-reconhecimento-facial/,39 meses atrás,Diplomatique,0.42329264,0.5578368,0.6373592,True
Racismo algorítmico e os desafios da inteligência artificial,https://olhardigital.com.br/2022/12/22/colunistas/racismo-algoritmico-e-os-desafios-da-inteligencia-artificial/,33 meses atrás,Olhar Digital,0.702496,0.43148994,0.5704961,True
Racismo nas corporações: por que pessoas negras são mais abordadas pela polícia,https://conectas.org/noticias/racismo-nas-corporacoes-por-que-pessoas-negras-sao-mais-abordadas-pela-policia/,43 meses atrás,Conectas,0.1737908,0.6693289,0.61563057,True
Do racismo nos algoritmos ao desemprego: os desafios da mulher negra em tecnologia,"https://www.terra.com.br/byte/do-racismo-nos-algoritmos-ao-desemprego-os-desafios-da-mulher-negra-em-tecnologia,ee9e45bee07477fb14c4a92c610fbb1agr4kr963.html",38 meses atrás,Terra,0.35646147,0.54634243,0.54984677,True
Você sabe o que é preconceito algorítmico? Especialistas apontam possíveis razões e soluções para o problema,https://www.ifsudestemg.edu.br/noticias/juizdefora/2022/02/voce-sabe-o-que-e-preconceito-algoritmico-especialistas-apontam-possiveis-razoes-e-solucoes-para-o-problema,42 meses atrás,IF Sudeste MG,0.5534756,0.22900063,0.50167936,True
Você sabe o que é preconceito algorítmico? Especialistas apontam possíveis razões e soluções para o problema,https://www.ifsudestemg.edu.br/noticias/juizdefora/2022/02/voce-sabe-o-que-e-preconceito-algoritmico-especialistas-apontam-possiveis-razoes-e-solucoes-para-o-problema,42 meses atrás,IF Sudeste MG,0.5534756,0.22900063,0.50167936,True
Encruzilhada tecnológica: Um diálogo entre duas pessoas negras acerca da inteligência artificial e racismo,https://jornal.usp.br/artigos/encruzilhada-tecnologica-um-dialogo-entre-duas-pessoas-negras-acerca-da-inteligencia-artificial-e-racismo/,37 meses atrás,Jornal da USP,0.5267085,0.5975003,0.56500494,True
Ação pede reconhecimento e reparação do Estado por racismo,https://www.conjur.com.br/2022-mai-15/acao-reconhecimento-reparacao-estado-racismo/,40 meses atrás,Consultor Jurídico,0.250133,0.5680311,0.66943306,True
Não foi racismo? Torcedor do SPFC nega racismo e diz que fez gesto de força no Morumbi,https://www.spfc.net/news/226289/nao-foi-racismo-torcedor-do-spfc-nega-racismo-e-diz-que-fez-gesto-de-forca-no-morumbi.html,38 meses atrás,SPFC.Net,0.3340082,0.5025568,0.55548453,True
Não foi racismo? Torcedor do SPFC nega racismo e diz que fez gesto de força no Morumbi,https://www.spfc.net/news/226289/nao-foi-racismo-torcedor-do-spfc-nega-racismo-e-diz-que-fez-gesto-de-forca-no-morumbi.html,38 meses atrás,SPFC.Net,0.3340082,0.5025568,0.55548453,True
"Com mais de mil prisões na BA, sistema de reconhecimento facial é criticado por 'racismo algorítmico'; inocente ficou preso por 26 dias",https://g1.globo.com/ba/bahia/noticia/2023/09/01/com-mais-de-mil-prisoes-na-ba-sistema-de-reconhecimento-facial-e-criticado-por-racismo-algoritmico-inocente-ficou-preso-por-26-dias.ghtml,25 meses atrás,G1,0.5027486,0.37615743,0.5214069,True
Reconhecimento facial e o racismo na segurança pública do País,https://summitmobilidade.estadao.com.br/compartilhando-o-caminho/reconhecimento-facial-e-o-racismo-na-seguranca-publica-do-pais/,27 meses atrás,Summit Mobilidade,0.5598089,0.4986353,0.6146075,True
"Erros no reconhecimento de pessoas presas recaem sobre negros, diz estudo",https://www.cnj.jus.br/erros-no-reconhecimento-de-pessoas-presas-recaem-sobre-negros-diz-estudo/,29 meses atrás,Portal CNJ,0.31276873,0.6940916,0.56946844,True
Reconhecimento facial está presente em todos os estados do Brasil,https://agenciabrasil.ebc.com.br/geral/noticia/2023-08/reconhecimento-facial-esta-presente-em-todos-os-estados-do-brasil,25 meses atrás,Agência Brasil,0.75655985,0.5451819,0.20095208,True
RJ: Jovem negro acusado por reconhecimento facial é inocentado pela terceira vez,https://www.brasildefato.com.br/2023/10/06/rj-jovem-negro-acusado-por-reconhecimento-facial-e-inocentado-pela-terceira-vez/,24 meses atrás,Brasil de Fato,0.5273109,0.54992443,0.49553466,True
Racismo algorítmico e representatividade negra na TI,https://www.tecmundo.com.br/mercado/274379-racismo-algoritmico-representatividade-negra-ti.htm,22 meses atrás,TecMundo,0.38488364,0.6849539,0.75717443,True
Viés racista na inteligência artificial,https://radiopeaobrasil.com.br/vies-racista-na-inteligencia-artificial/,23 meses atrás,Rádio Peão Brasil,0.6323361,0.52634245,0.6767042,True
Mulheres negras pela transformação do sistema de justiça,https://www.generonumero.media/artigos/mulheres-negras-justica/,23 meses atrás,Gênero e Número,0.15562049,0.6587772,0.58876437,True
'O que essa tecnologia está fazendo com a história?': artistas negras apontam viés racista em inteligência artificial,https://oglobo.globo.com/cultura/noticia/2023/07/09/o-que-essa-tecnologia-esta-fazendo-com-a-historia-artistas-negras-apontam-vies-racista-em-inteligencia-artificial.ghtml,26 meses atrás,O Globo,0.42991394,0.57327765,0.51543903,True
Maior presença de negros no país reflete reconhecimento racial,https://agenciabrasil.ebc.com.br/geral/noticia/2023-12/maior-presenca-de-negros-no-pais-reflete-reconhecimento-racial,21 meses atrás,Agência Brasil,0.2808565,0.78099877,0.6943142,True
A Inteligência Artificial é racista? Instituto lança campanha e alerta,https://desinformante.com.br/inteligencia-artificial-racista-campanha/,23 meses atrás,desinformante,0.6298483,0.42040253,0.5575348,True
Representatividade das pessoas negras no mercado consumidor,https://seudireito.proteste.org.br/representatividade-das-pessoas-negras-no-mercado-consumidor/,28 meses atrás,www.proteste.org.br,0.30318415,0.7827856,0.5518636,True
Inteligência Artificial: o que é racismo algorítmico,https://outraspalavras.net/outrasaude/para-entender-o-que-e-racismo-algoritmico/,29 meses atrás,Outras Palavras,0.72508067,0.41543043,0.5559343,True
Feia x bonita: como o racismo algorítmico impacta imagem de mulheres negras na internet,https://www.jb.com.br/brasil/2023/07/1045052-feia-x-bonita-como-o-racismo-algoritmico-impacta-imagem-de-mulheres-negras-na-internet.html,26 meses atrás,Jornal do Brasil,0.36629763,0.54732627,0.5656853,True
Reconhecimento facial: erros expõem falta de transparência e viés racista,https://noticias.uol.com.br/cotidiano/ultimas-noticias/2024/04/28/reconhecimento-facial-erros-falta-de-transparencia.htm,17 meses atrás,UOL Notícias,0.7058285,0.5435898,0.5955194,True
Inteligência artificial: mulheres negras sofrem mais erros em abordagens de reconhecimento facial do que brancos,https://g1.globo.com/podcast/o-assunto/noticia/2024/02/15/inteligencia-artificial-mulheres-negras-sofrem-mais-erros-em-abordagens-de-reconhecimento-facial-do-que-brancos.ghtml,19 meses atrás,G1,0.62236524,0.50021255,0.44346413,True
Reconhecimento facial: um filme de terror para os negros brasileiros,https://www.metropoles.com/colunas/rodrigo-franca/reconhecimento-facial-um-filme-de-terror-para-os-negros-brasileiros,17 meses atrás,Metrópoles,0.6676107,0.68122125,0.49731314,True
"“Reconhecimento facial é falho e racista”, denuncia deputada Linda Brasil",https://al.se.leg.br/reconhecimento-facial-e-falho-e-racista-denuncia-deputada-linda-brasil/,17 meses atrás,Assembleia Legislativa de Sergipe,0.62277484,0.55246437,0.56839573,True
