titulo,link,data_publicacao,fonte
Reconhecimento facial e os riscos do racismo algorítmico,https://cj.estrategia.com/portal/reconhecimento-facial-e-os-riscos-do-racismo-algoritmico/,20 meses atrás,Estratégia Carreira Jurídica
Seminário chega ao fim com debates sobre qualificação da investigação e custo dos erros judiciais,https://www.stj.jus.br/sites/portalp/Paginas/Comunicacao/Noticias/2024/10102024-Seminario-chega-ao-fim-com-debates-sobre-qualificacao-da-investigacao-e-custo-dos-erros-judiciais.aspx,11 meses atrás,Superior Tribunal de Justiça
"Reconhecimento facial nos estádios apresenta riscos para crianças e adolescentes, aponta estudo",https://www.brasildefato.com.br/2024/08/27/reconhecimento-facial-nos-estadios-apresenta-riscos-para-criancas-e-adolescentes-aponta-estudo/,13 meses atrás,Brasil de Fato
VÍDEO: Turista 'engana' sistema de reconhecimento facial em prédio; veja como funciona tecnologia,https://g1.globo.com/df/distrito-federal/noticia/2024/07/06/video-turista-engana-sistema-de-reconhecimento-facial-em-predio-veja-como-funciona-tecnologia.ghtml,15 meses atrás,G1
Reconhecimento facial do Gov.br não funciona: saiba causas e soluções,https://fonte83.com.br/reconhecimento-facial-do-gov-br-nao-funciona-saiba-causas-e-solucoes/,14 meses atrás,Fonte 83
Mulher presa após reconhecimento facial é solta; mandado de prisão já tinha sido cumprido,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/01/04/mulher-presa-apos-reconhecimento-facial-e-solta-mandado-de-prisao-ja-tinha-sido-cumprido.ghtml,21 meses atrás,G1
Reconhecimento facial apresenta falhas na identificação de pessoas trans,"https://www.terra.com.br/byte/reconhecimento-facial-apresenta-falhas-na-identificacao-de-pessoas-trans,541344b01e433f53dbd834970c8904d5mbrp3sey.html",16 meses atrás,Terra
"Reconhecimento policial: sem protocolo, polícias do Rio usam câmeras e cometem erros",https://apublica.org/2024/06/reconhecimento-policial-sem-protocolo-policias-do-rio-usam-cameras-e-cometem-erros/,15 meses atrás,Agência Pública
Mulher presa após reconhecimento facial é solta; mandado de prisão já tinha sido cumprido,https://g1.globo.com/rj/rio-de-janeiro/noticia/2024/01/04/mulher-presa-apos-reconhecimento-facial-e-solta-mandado-de-prisao-ja-tinha-sido-cumprido.ghtml,21 meses atrás,G1
"Reconhecimento facial pode oferecer riscos a crianças, aponta estudo",https://agenciabrasil.ebc.com.br/radioagencia-nacional/geral/audio/2024-08/reconhecimento-facial-pode-oferecer-riscos-criancas-aponta-estudo,13 meses atrás,Agência Brasil
Reconhecimento facial apresenta falhas na identificação de pessoas trans,"https://www.terra.com.br/byte/reconhecimento-facial-apresenta-falhas-na-identificacao-de-pessoas-trans,541344b01e433f53dbd834970c8904d5mbrp3sey.html",16 meses atrás,Terra
"Reconhecimento policial: sem protocolo, polícias do Rio usam câmeras e cometem erros",https://apublica.org/2024/06/reconhecimento-policial-sem-protocolo-policias-do-rio-usam-cameras-e-cometem-erros/,15 meses atrás,Agência Pública
Estudo vê violação em reconhecimento facial de crianças nos estádios,https://www.cartacapital.com.br/sociedade/estudo-ve-violacao-em-reconhecimento-facial-de-criancas-nos-estadios/,13 meses atrás,CartaCapital
Especialistas alertam para o risco de racismo no uso de reconhecimento facial durante o carnaval,https://marcozero.org/especialistas-alertam-para-o-risco-de-racismo-no-uso-de-reconhecimento-facial-durante-o-carnaval/,20 meses atrás,Marco Zero Conteúdo
O 'chicote tecnológico' da identificação facial é cruel com o negro,https://oglobo.globo.com/opiniao/artigos/coluna/2024/04/o-chicote-tecnologico-da-identificacao-facial-e-cruel-com-o-negro.ghtml,17 meses atrás,O Globo
Reconhecimento facial no setor privado como mecanismo de prevenção a fraudes,https://www.conjur.com.br/2024-ago-24/reconhecimento-facial-no-setor-privado-como-mecanismo-de-prevencao-a-fraudes/,13 meses atrás,Consultor Jurídico
Reconhecimento facial erra gênero de pessoa trans,https://revistacenarium.com.br/reconhecimento-facial-erra-genero-de-pessoa-trans/,17 meses atrás,REVISTA CENARIUM
A quem interessa o erro judicial?,https://www.cartacapital.com.br/justica/a-quem-interessa-o-erro-judicial/,15 meses atrás,CartaCapital
Este boné faz com que sistemas de reconhecimento facial achem que você é o Moby,https://www.vice.com/pt/article/reconhecimento-facial-burlar-bone/,90 meses atrás,VICE
Biometria nos ônibus já detecta uso irregular de cartão escolar e de pessoa com deficiência,https://www.santos.sp.gov.br/?q=noticia/biometria-nos-onibus-ja-detecta-uso-irregular-de-cartao-escolar-e-de-pessoa-com-deficiencia,85 meses atrás,Prefeitura de Santos |
Polícia chinesa usa óculos de sol com reconhecimento facial,https://epocanegocios.globo.com/Tecnologia/noticia/2018/02/policia-chinesa-usa-oculos-de-sol-com-reconhecimento-facial.html,91 meses atrás,Época Negócios
Quer driblar sistemas de reconhecimento facial? Pinte sua cara de palhaço,https://www.tudocelular.com/seguranca/noticias/n127506/reconhecimento-facial-pintura-driblar.html,86 meses atrás,TudoCelular.com
4 maneiras de enganar sistemas de identificação facial,https://canaltech.com.br/seguranca/4-maneiras-de-enganar-sistemas-de-identificacao-facial-110868/,90 meses atrás,Canaltech
Por que o Facebook está avisando sobre reconhecimento facial,https://tecnoblog.net/noticias/facebook-aviso-reconhecimento-facial/,91 meses atrás,Tecnoblog
Como funcionam as novas fraudes com cartão de crédito,https://veja.abril.com.br/economia/como-funcionam-as-novas-fraudes-com-cartao-de-credito/,90 meses atrás,VEJA
11 mil passageiros perdem direito ao SalvadorCard por fraude este ano,https://www.correio24horas.com.br/salvador/11-mil-passageiros-perdem-direito-ao-salvadorcard-por-fraude-este-ano-0918,84 meses atrás,Jornal Correio
"Biometria facial identifica 2,2 mil fraudes em passe livre do DF",https://g1.globo.com/df/distrito-federal/noticia/biometria-facial-identifica-22-mil-fraudes-em-passe-livre-do-df.ghtml,91 meses atrás,G1
Selfie se transforma em recurso contra fraudes financeiras,https://veja.abril.com.br/economia/selfie-se-transforma-em-recurso-contra-fraudes-financeiras/,87 meses atrás,VEJA
Pasmem: um simples boné foi usado para burlar Face ID do iPhone X,https://www.tudocelular.com/seguranca/noticias/n122219/bone-beisebol-usado-para-tapear-face-id.html,90 meses atrás,TudoCelular.com
"Sistema de reconhecimento facial da PM do RJ falha, e mulher é detida por engano",https://g1.globo.com/rj/rio-de-janeiro/noticia/2019/07/11/sistema-de-reconhecimento-facial-da-pm-do-rj-falha-e-mulher-e-detida-por-engano.ghtml,74 meses atrás,G1
"Exclusivo: levantamento revela que 90,5% dos presos por monitoramento facial no Brasil são negros",https://www.intercept.com.br/2019/11/21/presos-monitoramento-facial-brasil-negros/,70 meses atrás,Intercept Brasil
A tecnologia de reconhecimento facial aplicada à segurança pública,https://www.jota.info/opiniao-e-analise/artigos/a-tecnologia-de-reconhecimento-facial-aplicada-a-seguranca-publica,74 meses atrás,JOTA Info
"Máscara 3D engana sistemas de segurança chineses, mas não o Face ID",https://macmagazine.com.br/post/2019/12/17/mascara-3d-engana-sistemas-de-seguranca-chineses-mas-nao-o-face-id/,69 meses atrás,MacMagazine
Reconhecimento facial bloqueia 331 mil Bilhetes Únicos em SP,https://agora.folha.uol.com.br/sao-paulo/2019/06/reconhecimento-facial-bloqueia-331-mil-bilhetes-unicos-em-sp.shtml,75 meses atrás,Agora São Paulo
Reconhecimento facial da PM do Rio falha e mulher é detida por engano,https://www.poder360.com.br/brasil/reconhecimento-facial-da-pm-do-rio-falha-e-mulher-e-detida-por-engano/,74 meses atrás,Poder360
São Paulo bloqueia 331 mil Bilhetes Únicos após reconhecimento facial,https://www.tecmundo.com.br/seguranca/142472-paulo-bloqueia-331-mil-bilhetes-unicos-reconhecimento-facial.htm,75 meses atrás,TecMundo
Itaú Unibanco utilizará reconhecimento facial para financiamento de veículos - IT Forum,https://itforum.com.br/itau-unibanco-utilizara-reconhecimento-facial-para-financiamento-de-veiculos/,77 meses atrás,IT Forum
Pesquisadores driblam sistemas de reconhecimento facial usando máscara bizarra,https://canaltech.com.br/bizarro/pesquisadores-driblam-sistemas-de-reconhecimento-facial-usando-mascara-bizarra-157993/,69 meses atrás,Canaltech
Hering está sendo investigada por coleta de dados ilegal via reconhecimento facial,https://www.tudocelular.com/mercado/noticias/n146042/hering-investigada-por-coleta-de-dados-ilegal.html,73 meses atrás,TudoCelular.com
"Reconhecimento facial falha em segundo dia, e mulher inocente é confundida com criminosa já presa",https://oglobo.globo.com/rio/reconhecimento-facial-falha-em-segundo-dia-mulher-inocente-confundida-com-criminosa-ja-presa-23798913,74 meses atrás,O Globo
Máscaras e fotografias enganam sistemas de reconhecimento facial,https://olhardigital.com.br/2019/12/17/seguranca/mascaras-e-fotografias-enganam-sistemas-de-reconhecimento-facial/,69 meses atrás,Olhar Digital
Vivo já gravou mais de 5 milhões de vozes para programa de biometria,https://teletime.com.br/14/08/2019/vivo-ja-gravou-mais-de-5-milhoes-de-vozes-para-programa-de-biometria/,73 meses atrás,TELETIME News
Ônibus terão leitor de rosto dos passageiros em Manaus para evitar fraudes,https://amazonasatual.com.br/onibus-terao-leitor-de-rosto-dos-passageiros-em-manaus-para-evitar-fraudes/,76 meses atrás,amazonas atual
Apple Face ID é burlado por pesquisadores usando apenas óculos com fita adesiva,https://www.tudocelular.com/seguranca/noticias/n145037/pesquisadores-seguranca-brecha-faceid-oculos.html,73 meses atrás,TudoCelular.com
China começa a exigir reconhecimento facial para cadastro de chip de celular,https://g1.globo.com/economia/tecnologia/blog/altieres-rohr/post/2019/12/18/china-comeca-a-exigir-reconhecimento-facial-para-cadastro-de-chip-de-celular.ghtml,69 meses atrás,G1
Amazon está fazendo seus motoristas de entregas tirar selfies para evitar fraudes,https://olhardigital.com.br/2019/04/19/noticias/amazon-esta-fazendo-seus-motoristas-de-entregas-tirar-selfies-para-evitar-fraudes/,77 meses atrás,Olhar Digital
Alerta: as tecnologias de reconhecimento facial estão nos ameaçando,https://epocanegocios.globo.com/colunas/IAgora/noticia/2019/10/alerta-tecnologias-de-reconhecimento-facial-estao-nos-ameacando.html,72 meses atrás,Época Negócios
Biometria facial dos ônibus flagrou cartão de idoso sendo usado 129 vezes num mesmo dia,https://extra.globo.com/noticias/rio/biometria-facial-dos-onibus-flagrou-cartao-de-idoso-sendo-usado-129-vezes-num-mesmo-dia-24003105.html,71 meses atrás,Extra online
Passageiros dos ônibus municipais do Rio podem perder direito à gratuidade em caso de fraude,https://oglobo.globo.com/rio/passageiros-dos-onibus-municipais-do-rio-podem-perder-direito-gratuidade-em-caso-de-fraude-23372831,80 meses atrás,O Globo
Ônibus terão leitor de rosto dos passageiros em Manaus para evitar fraudes,https://amazonasatual.com.br/onibus-terao-leitor-de-rosto-dos-passageiros-em-manaus-para-evitar-fraudes/,76 meses atrás,amazonas atual
Comparecer à SSO ficou no passado! Metrô de SP abre licitação para reconhecimento facial,https://www.tudocelular.com/seguranca/noticias/n143763/metro-sp-abre-licitacao-reconhecimento-facial.html,75 meses atrás,TudoCelular.com
"App que envelhece o rosto ameaça privacidade? Sim, como todos do tipo",https://www1.folha.uol.com.br/tec/2019/07/app-que-envelhece-o-rosto-ameaca-privacidade-sim-como-todos-do-tipo.shtml,74 meses atrás,Folha de S.Paulo
Esse desenho impresso colorido te deixa invisível à inteligência artificial. Confira o vídeo!,https://olhardigital.com.br/2019/04/23/noticias/esse-desenho-impresso-colorido-te-deixa-invisivel-a-inteligencia-artificial-confira-o-video/,77 meses atrás,Olhar Digital
Truque simples com fita adesiva em óculos consegue enganar o Face ID do iPhone,https://gizmodo.uol.com.br/truque-fita-adesiva-oculos-engana-face-id-iphone/,73 meses atrás,UOL
"Diante de pandemia, tecnologia avança para reconhecer rostos com máscaras",https://www.cnnbrasil.com.br/tecnologia/diante-de-pandemia-tecnologia-avanca-para-reconhecer-rostos-com-mascaras/,61 meses atrás,CNN Brasil
"Máscaras confundem sistemas de reconhecimento facial, diz estudo",https://olhardigital.com.br/2020/07/31/coronavirus/mascaras-confundem-sistemas-de-reconhecimento-facial-diz-estudo/,62 meses atrás,Olhar Digital
"Sistema de reconhecimento facial erra, e homem negro é preso por engano",https://www.uol.com.br/tilt/noticias/redacao/2020/06/25/homem-e-preso-apos-erro-de-tecnologia-de-reconhecimento-facial-nos-eua.htm,63 meses atrás,UOL
Aumento do uso de reconhecimento facial pelo poder público no Brasil levanta debate sobre limites da tecnologia,https://g1.globo.com/economia/tecnologia/noticia/2020/02/21/aumento-do-uso-de-reconhecimento-facial-pelo-poder-publico-no-brasil-levanta-debate-sobre-limites-da-tecnologia.ghtml,67 meses atrás,G1
Relatório revela 58 acusados injustamente identificados por engano,https://www.defensoria.rj.def.br/noticia/detalhes/10660-Relatorio-revela-58-acusados-injustamente-identificados-por-engano,60 meses atrás,Defensoria Pública do Rio de Janeiro
Tecnologia da Biometria Facial ajuda na redução de fraude em João Pessoa,https://diariodotransporte.com.br/2020/02/08/tecnologia-da-biometria-facial-ajuda-na-reducao-de-fraude-em-joao-pessoa/,67 meses atrás,Diário do Transporte
Biometria facial é nova arma do INSS contra fraudes; veja como funcionará,https://www.otempo.com.br/economia/biometria-facial-e-nova-arma-do-inss-contra-fraudes-veja-como-funcionara-1.2380522,61 meses atrás,O TEMPO
Datavalid é ferramenta chave para evitar fraude no onboarding online,https://www.serpro.gov.br/menu/noticias/noticias-2020/datavalid-evita-fraude-no-onboarding-online,65 meses atrás,Serpro
Site cria fotos de sósias para enganar reconhecimento facial,https://revistasegurancaeletronica.com.br/site-cria-fotos-de-sosias-para-enganar-reconhecimento-facial/,58 meses atrás,Revista Segurança Eletrônica
"Reconhecimento facial não funciona 95% das vezes, diz polícia de Detroit [30/06/2020]",https://noticias.uol.com.br/internacional/ultimas-noticias/2020/06/30/reconhecimento-facial-nao-funciona-95-das-vezes-diz-policia-de-detroit.htm,63 meses atrás,UOL Notícias
Como ‘derrotar’ softwares de reconhecimento facial,https://olhardigital.com.br/2020/10/19/seguranca/como-derrotar-softwares-de-reconhecimento-facial/,59 meses atrás,Olhar Digital
Saiba como proteger as fotos postadas no Facebook do reconhecimento facial,https://olhardigital.com.br/2020/01/22/seguranca/saiba-como-proteger-as-fotos-postadas-no-facebook-do-reconhecimento-facial/,68 meses atrás,Olhar Digital
"Nos erros de reconhecimento facial, um “caso isolado” atrás do outro",https://piaui.folha.uol.com.br/nos-erros-de-reconhecimento-facial-um-caso-isolado-atras-do-outro/,48 meses atrás,Revista Piauí
Ação pede banimento da tecnologia de reconhecimento facial nos EUA,https://www.conjur.com.br/2021-abr-26/acao-banimento-tecnologia-reconhecimento-facial-eua/,53 meses atrás,Consultor Jurídico
EUA: Polícia prende inocente a partir de sistema de reconhecimento facial,https://www.cnnbrasil.com.br/internacional/sistema-de-reconhecimento-facial-enviou-este-homem-inocente-para-a-prisao/,53 meses atrás,CNN Brasil
Homem processa polícia após ser preso por engano por falha em reconhecimento facial,https://olhardigital.com.br/2021/04/14/seguranca/homem-processa-policia-por-falha-em-reconhecimento-facial/,53 meses atrás,Olhar Digital
O golpe do reconhecimento facial: Entrega de presente de dia dos namorados,https://www.migalhas.com.br/depeso/346860/o-golpe-do-reconhecimento-facial-entrega-de-presente-de-dia,51 meses atrás,Migalhas
Nova ferramenta de reconhecimento facial pretende reduzir racismo algorítmico,https://almapreta.com.br/sessao/cotidiano/empresa-promete-precisao-de-quase-100-em-reconhecimento-facial-de-pessoas-negras/,53 meses atrás,Alma Preta Jornalismo
